0.000152,0.000453
0.000152,0.000453
0.000152,0.000453
0.000152,0.000453
0.000152,0.000453
0.000153,0.000455
0.000153,0.000455
0.000153,0.000455
0.000153,0.000455
0.000129,0.000456
0.000129,0.000456
0.000129,0.000456
0.000129,0.000456
0.000129,0.000456
0.000044,0.000454
0.000044,0.000454
0.000044,0.000454
0.000044,0.000454
0.000044,0.000454
-0.000325,0.000435
-0.000325,0.000435
-0.000325,0.000435
-0.000325,0.000435
-0.000605,0.000408
-0.000605,0.000408
-0.000902,0.000369
-0.000902,0.000369
-0.000902,0.000369
-0.000902,0.000369
-0.001189,0.000322
-0.001189,0.000322
-0.001189,0.000322
-0.001189,0.000322
-0.001189,0.000322
-0.001476,0.000264
-0.001476,0.000264
-0.001476,0.000264
-0.001476,0.000264
-0.001476,0.000264
-0.002055,0.000117
-0.002055,0.000117
-0.002055,0.000117
-0.002055,0.000117
-0.002335,0.000028
-0.002335,0.000028
-0.002617,-0.000073
-0.002617,-0.000073
-0.002617,-0.000073
-0.002617,-0.000073
-0.002872,-0.000167
-0.002872,-0.000167
-0.002872,-0.000167
-0.002872,-0.000167
-0.002872,-0.000167
-0.003124,-0.000270
-0.003124,-0.000270
-0.003124,-0.000270
-0.003124,-0.000270
-0.003124,-0.000270
-0.003654,-0.000522
-0.003654,-0.000522
-0.003654,-0.000522
-0.003654,-0.000522
-0.003908,-0.000659
-0.003908,-0.000659
-0.004163,-0.000808
-0.004163,-0.000808
-0.004163,-0.000808
-0.004163,-0.000808
-0.004406,-0.000960
-0.004406,-0.000960
-0.004406,-0.000960
-0.004406,-0.000960
-0.004406,-0.000960
-0.004644,-0.001120
-0.004644,-0.001120
-0.004644,-0.001120
-0.004644,-0.001120
-0.004644,-0.001120
-0.005110,-0.001467
-0.005110,-0.001467
-0.005110,-0.001467
-0.005110,-0.001467
-0.005330,-0.001650
-0.005330,-0.001650
-0.005552,-0.001846
-0.005552,-0.001846
-0.005552,-0.001846
-0.005552,-0.001846
-0.005761,-0.002043
-0.005761,-0.002043
-0.005761,-0.002043
-0.005761,-0.002043
-0.005761,-0.002043
-0.005963,-0.002248
-0.005963,-0.002248
-0.005963,-0.002248
-0.005963,-0.002248
-0.005963,-0.002248
-0.006355,-0.002686
-0.006355,-0.002686
-0.006355,-0.002686
-0.006355,-0.002686
-0.006537,-0.002913
-0.006537,-0.002913
-0.006718,-0.003154
-0.006718,-0.003154
-0.006718,-0.003154
-0.006718,-0.003154
-0.006886,-0.003395
-0.006886,-0.003395
-0.006886,-0.003395
-0.006886,-0.003395
-0.006886,-0.003395
-0.007045,-0.003642
-0.007045,-0.003642
-0.007045,-0.003642
-0.007045,-0.003642
-0.007199,-0.003902
-0.007199,-0.003902
-0.007199,-0.003902
-0.007199,-0.003902
-0.007199,-0.003902
-0.007485,-0.004404
-0.007485,-0.004404
-0.007485,-0.004404
-0.007485,-0.004404
-0.007597,-0.004638
-0.007597,-0.004638
-0.007705,-0.004884
-0.007705,-0.004884
-0.007705,-0.004884
-0.007705,-0.004884
-0.007811,-0.005151
-0.007811,-0.005151
-0.007811,-0.005151
-0.007811,-0.005151
-0.007911,-0.005428
-0.007911,-0.005428
-0.007911,-0.005428
-0.007911,-0.005428
-0.007911,-0.005428
-0.008078,-0.005971
-0.008078,-0.005971
-0.008078,-0.005971
-0.008078,-0.005971
-0.008078,-0.005971
-0.008151,-0.006255
-0.008151,-0.006255
-0.008212,-0.006533
-0.008212,-0.006533
-0.008212,-0.006533
-0.008212,-0.006533
-0.008264,-0.006813
-0.008264,-0.006813
-0.008264,-0.006813
-0.008264,-0.006813
-0.008264,-0.006813
-0.008309,-0.007104
-0.008309,-0.007104
-0.008309,-0.007104
-0.008309,-0.007104
-0.008309,-0.007104
-0.008367,-0.007675
-0.008367,-0.007675
-0.008367,-0.007675
-0.008367,-0.007675
-0.008382,-0.007972
-0.008382,-0.007972
-0.008387,-0.008262
-0.008387,-0.008262
-0.008387,-0.008262
-0.008387,-0.008262
-0.008382,-0.008553
-0.008382,-0.008553
-0.008382,-0.008553
-0.008382,-0.008553
-0.008366,-0.008854
-0.008366,-0.008854
-0.008366,-0.008854
-0.008366,-0.008854
-0.008366,-0.008854
-0.008306,-0.009439
-0.008306,-0.009439
-0.008306,-0.009439
-0.008306,-0.009439
-0.008306,-0.009439
-0.008258,-0.009740
-0.008258,-0.009740
-0.008200,-0.010028
-0.008200,-0.010028
-0.008200,-0.010028
-0.008200,-0.010028
-0.008139,-0.010307
-0.008139,-0.010307
-0.008139,-0.010307
-0.008139,-0.010307
-0.008077,-0.010565
-0.008077,-0.010565
-0.008077,-0.010565
-0.008077,-0.010565
-0.008077,-0.010565
-0.008017,-0.010777
-0.008017,-0.010777
-0.008017,-0.010777
-0.008017,-0.010777
-0.007836,-0.011295
-0.007836,-0.011295
-0.007836,-0.011295
-0.007836,-0.011295
-0.007836,-0.011295
-0.007730,-0.011561
-0.007759,-0.011492
-0.007759,-0.011492
-0.007759,-0.011492
-0.007759,-0.011492
-0.008129,-0.010699
-0.008129,-0.010699
-0.008129,-0.010699
-0.008129,-0.010699
-0.008129,-0.010699
-0.008897,-0.009178
-0.008897,-0.009178
-0.008897,-0.009178
-0.008897,-0.009178
-0.008897,-0.009178
-0.011976,-0.003758
-0.011976,-0.003758
-0.011976,-0.003758
-0.011976,-0.003758
-0.011976,-0.003758
-0.014329,-0.000011
-0.017210,0.004290
-0.017210,0.004290
-0.017210,0.004290
-0.017210,0.004290
-0.020534,0.008953
-0.020534,0.008953
-0.020534,0.008953
-0.020534,0.008953
-0.020534,0.008953
-0.023943,0.013468
-0.023943,0.013468
-0.023943,0.013468
-0.023943,0.013468
-0.027415,0.017899
-0.027415,0.017899
-0.027415,0.017899
-0.027415,0.017899
-0.035121,0.026815
-0.035121,0.026815
-0.035121,0.026815
-0.035121,0.026815
-0.035121,0.026815
-0.039021,0.031120
-0.042856,0.035232
-0.042856,0.035232
-0.042856,0.035232
-0.042856,0.035232
-0.046492,0.039080
-0.046492,0.039080
-0.046492,0.039080
-0.046492,0.039080
-0.046492,0.039080
-0.049726,0.042490
-0.049726,0.042490
-0.049726,0.042490
-0.049726,0.042490
-0.052640,0.045578
-0.052640,0.045578
-0.052640,0.045578
-0.052640,0.045578
-0.052640,0.045578
-0.057194,0.050519
-0.057194,0.050519
-0.057194,0.050519
-0.057194,0.050519
-0.057194,0.050519
-0.059061,0.052627
-0.060634,0.054464
-0.060634,0.054464
-0.060634,0.054464
-0.060634,0.054464
-0.062034,0.056157
-0.062034,0.056157
-0.062034,0.056157
-0.062034,0.056157
-0.062034,0.056157
-0.063359,0.057822
-0.063359,0.057822
-0.063359,0.057822
-0.063359,0.057822
-0.065693,0.060891
-0.065693,0.060891
-0.065693,0.060891
-0.065693,0.060891
-0.065693,0.060891
-0.066716,0.062345
-0.066716,0.062345
-0.067712,0.063854
-0.067712,0.063854
-0.067712,0.063854
-0.067712,0.063854
-0.068890,0.065700
-0.068890,0.065700
-0.068890,0.065700
-0.068890,0.065700
-0.070288,0.068041
-0.070288,0.068041
-0.070288,0.068041
-0.070288,0.068041
-0.070288,0.068041
-0.071859,0.070865
-0.071859,0.070865
-0.071859,0.070865
-0.071859,0.070865
-0.074939,0.076991
-0.074939,0.076991
-0.074939,0.076991
-0.074939,0.076991
-0.074939,0.076991
-0.076515,0.080382
-0.078328,0.084419
-0.078328,0.084419
-0.078328,0.084419
-0.078328,0.084419
-0.080392,0.089151
-0.080392,0.089151
-0.080392,0.089151
-0.080392,0.089151
-0.082535,0.094127
-0.082535,0.094127
-0.082535,0.094127
-0.082535,0.094127
-0.082535,0.094127
-0.084802,0.099413
-0.084802,0.099413
-0.084802,0.099413
-0.084802,0.099413
-0.084802,0.099413
-0.089802,0.111063
-0.089802,0.111063
-0.089802,0.111063
-0.089802,0.111063
-0.092564,0.117606
-0.095609,0.124868
-0.095609,0.124868
-0.095609,0.124868
-0.095609,0.124868
-0.095609,0.124868
-0.098783,0.132373
-0.098783,0.132373
-0.098783,0.132373
-0.098783,0.132373
-0.098783,0.132373
-0.102187,0.140239
-0.102187,0.140239
-0.102187,0.140239
-0.102187,0.140239
-0.109804,0.156951
-0.109804,0.156951
-0.109804,0.156951
-0.109804,0.156951
-0.109804,0.156951
-0.113860,0.165369
-0.118332,0.174351
-0.118332,0.174351
-0.118332,0.174351
-0.118332,0.174351
-0.118332,0.174351
-0.122826,0.183089
-0.122826,0.183089
-0.122826,0.183089
-0.122826,0.183089
-0.127307,0.191584
-0.127307,0.191584
-0.127307,0.191584
-0.127307,0.191584
-0.132004,0.200328
-0.132004,0.200328
-0.132004,0.200328
-0.132004,0.200328
-0.132004,0.200328
-0.141365,0.217607
-0.141365,0.217607
-0.141365,0.217607
-0.141365,0.217607
-0.146222,0.226684
-0.146222,0.226684
-0.150756,0.235275
-0.150756,0.235275
-0.150756,0.235275
-0.150756,0.235275
-0.155137,0.243679
-0.155137,0.243679
-0.155137,0.243679
-0.155137,0.243679
-0.159508,0.252133
-0.159508,0.252133
-0.159508,0.252133
-0.159508,0.252133
-0.159508,0.252133
-0.163659,0.260203
-0.163659,0.260203
-0.163659,0.260203
-0.163659,0.260203
-0.171916,0.276255
-0.171916,0.276255
-0.171916,0.276255
-0.171916,0.276255
-0.171916,0.276255
-0.175913,0.284003
-0.179790,0.291508
-0.179790,0.291508
-0.179790,0.291508
-0.179790,0.291508
-0.183617,0.298902
-0.183617,0.298902
-0.183617,0.298902
-0.183617,0.298902
-0.183617,0.298902
-0.187351,0.306119
-0.187351,0.306119
-0.187351,0.306119
-0.187351,0.306119
-0.187351,0.306119
-0.195002,0.320913
-0.195002,0.320913
-0.195002,0.320913
-0.195002,0.320913
-0.199055,0.328813
-0.199055,0.328813
-0.202965,0.336556
-0.202965,0.336556
-0.202965,0.336556
-0.202965,0.336556
-0.206722,0.344059
-0.206722,0.344059
-0.206722,0.344059
-0.206722,0.344059
-0.210206,0.351032
-0.210206,0.351032
-0.210206,0.351032
-0.210206,0.351032
-0.210206,0.351032
-0.213582,0.357757
-0.213582,0.357757
-0.213582,0.357757
-0.213582,0.357757
-0.213582,0.357757
-0.220266,0.370911
-0.220266,0.370911
-0.220266,0.370911
-0.220266,0.370911
-0.223460,0.377107
-0.226637,0.383219
-0.226637,0.383219
-0.226637,0.383219
-0.226637,0.383219
-0.226637,0.383219
-0.229757,0.389195
-0.229757,0.389195
-0.229757,0.389195
-0.229757,0.389195
-0.233000,0.395436
-0.233000,0.395436
-0.233000,0.395436
-0.233000,0.395436
-0.233000,0.395436
-0.239369,0.407882
-0.239369,0.407882
-0.239369,0.407882
-0.239369,0.407882
-0.242496,0.414056
-0.242496,0.414056
-0.245481,0.419959
-0.245481,0.419959
-0.245481,0.419959
-0.245481,0.419959
-0.245481,0.419959
-0.248184,0.425275
-0.248184,0.425275
-0.248184,0.425275
-0.248184,0.425275
-0.248184,0.425275
-0.250845,0.430439
-0.250845,0.430439
-0.250845,0.430439
-0.250845,0.430439
-0.256150,0.440630
-0.256150,0.440630
-0.256150,0.440630
-0.256150,0.440630
-0.256150,0.440630
-0.258737,0.445565
-0.261327,0.450502
-0.261327,0.450502
-0.261327,0.450502
-0.261327,0.450502
-0.261327,0.450502
-0.263732,0.455098
-0.263732,0.455098
-0.263732,0.455098
-0.263732,0.455098
-0.266117,0.459693
-0.266117,0.459693
-0.266117,0.459693
-0.266117,0.459693
-0.266117,0.459693
-0.270804,0.468712
-0.270804,0.468712
-0.270804,0.468712
-0.270804,0.468712
-0.270804,0.468712
